,"152","41","45","187","38","3","190","6","0","137","24","14","143","33","12","217","25","8","152","13","0","178","34","0","151","23","0","230","30","0"
,"153","41","36","187","38","12","190","6","0","138","24","19","144","33","33","217","25","9","152","13","1","178","34","0","151","23","0","230","30","0"
,"154","41","24","188","38","30","190","6","0","139","24","28","145","33","55","217","25","14","152","13","1","179","34","20","151","23","0","230","30","1"
,"154","41","11","189","38","42","190","6","0","139","24","15","146","33","61","217","25","9","152","13","0","180","34","56","151","23","0","230","30","0"
,"154","41","5","190","38","46","190","6","0","140","24","17","147","33","28","217","25","1","152","13","0","181","34","95","151","23","1","230","30","6"
,"154","41","2","191","38","37","190","6","0","141","24","19","148","33","16","217","25","3","152","13","0","182","35","111","151","23","0","231","30","45"
,"154","41","1","192","38","27","190","6","1","142","24","44","148","33","0","217","25","1","152","13","0","183","36","106","151","23","0","232","30","62"
,"154","41","0","192","38","6","190","6","0","143","24","30","148","33","1","217","25","0","152","13","3","184","36","66","152","23","40","233","30","67"
,"154","41","0","192","38","0","190","6","0","143","24","11","148","33","9","217","25","0","153","13","25","185","36","27","153","23","80","234","30","79"
,"154","41","4","192","38","1","190","6","2","143","24","0","149","33","17","217","25","0","154","13","44","185","36","1","154","24","103","235","30","65"
,"154","41","7","193","38","54","191","6","53","143","24","0","150","33","20","217","25","3","155","13","35","185","36","8","155","24","60","236","30","45"
,"154","41","14","194","39","107","192","6","88","143","24","6","150","33","13","217","25","0","156","13","97","186","36","19","156","24","22","237","30","22"
,"155","41","32","195","40","122","193","7","102","144","24","27","150","33","3","217","25","0","157","14","150","186","36","13","156","24","7","237","30","2"
,"156","41","54","196","40","96","194","8","115","145","24","19","150","33","0","217","25","0","158","15","107","186","36","4","156","24","10","237","30","0"
,"157","41","42","197","40","84","195","8","66","145","24","3","150","33","0","217","25","0","159","15","52","186","36","11","156","24","0","237","30","0"
,"158","41","17","198","40","55","196","8","20","145","24","3","150","33","2","217","25","0","160","15","26","186","36","15","156","24","0","237","30","0"
,"159","41","21","199","40","31","196","8","5","145","24","0","150","33","13","217","25","0","160","15","6","186","36","11","156","24","1","237","30","2"
,"160","41","23","200","40","20","196","8","1","145","24","2","151","33","22","217","25","0","160","15","0","186","36","15","156","24","2","237","30","0"
,"160","41","4","201","40","26","196","8","4","145","24","7","152","33","36","217","25","1","160","15","0","186","36","14","157","24","20","237","30","3"
,"160","41","0","202","40","25","196","8","11","145","24","4","153","33","24","217","25","0","160","15","0","186","36","15","158","24","80","237","30","0"
,"160","41","1","203","40","19","196","8","6","145","24","1","153","33","12","217","25","0","161","15","18","187","36","18","159","25","129","237","30","0"
,"160","41","9","203","40","13","196","8","8","145","24","3","153","33","6","217","25","1","162","15","29","188","36","29","160","26","122","237","30","0"
,"160","41","2","204","40","26","196","8","1","146","24","21","153","33","0","217","25","1","162","15","14","189","36","57","161","26","78","237","30","0"
,"160","41","0","205","40","32","196","8","5","147","24","20","153","33","0","218","25","17","162","15","9","190","36","99","162","26","44","237","30","13"
,"160","41","1","206","40","31","196","8","10","147","24","8","153","33","0","219","25","67","162","15","14","191","37","112","163","26","16","238","30","52"
,"161","41","16","207","40","31","196","8","15","147","24","1","153","33","0","220","26","142","163","15","18","192","37","59","163","26","1","239","30","77"
,"162","41","43","208","40","53","196","8","12","147","24","9","153","33","0","221","27","191","164","15","27","193","37","27","163","26","0","240","31","158"
,"163","41","50","209","40","46","197","8","25","147","24","9","153","33","8","222","28","159","165","15","38","193","37","7","163","26","2","241","32","119"
,"164","41","29","210","40","32","198","8","25","147","24","12","154","33","32","223","29","116","166","15","33","193","37","1","163","26","4","242","32","73"
,"165","41","16","210","40","15","199","8","18","147","24","6","155","33","90","224","29","57","167","15","23","193","37","1","164","26","30","243","32","37"
,"166","41","25","210","40","5","199","8","10","147","24","13","156","34","120","224","29","13","167","15","12","193","37","1","165","26","58","243","32","13"
,"167","41","21","210","40","9","199","8","10","148","24","18","157","35","132","224","29","0","167","15","1","193","37","5","166","26","69","243","32","7"
,"167","41","9","210","40","4","199","8","7","148","24","5","158","35","89","224","29","0","167","15","0","193","37","8","167","26","50","243","32","9"
,"167","41","10","211","40","16","199","8","2","148","24","0","159","35","31","224","29","1","167","15","0","193","37","1","168","26","41","243","32","9"
,"168","41","17","212","40","50","199","8","4","148","24","8","159","35","10","224","29","0","167","15","0","193","37","0","168","26","10","243","32","13"
,"169","41","34","213","40","43","200","8","17","149","24","17","159","35","0","224","29","0","167","15","1","193","37","1","168","26","2","244","32","17"
,"170","41","40","214","40","25","201","8","26","149","24","2","159","35","0","224","29","0","167","15","2","194","37","17","168","26","0","245","32","17"
,"171","41","19","215","40","31","202","8","37","149","24","0","159","35","0","224","29","3","167","15","1","194","37","7","168","26","1","245","32","12"
,"171","41","2","216","40","42","203","8","49","149","24","1","159","35","0","224","29","15","167","15","0","194","37","13","168","26","2","246","32","44"
,"171","41","0","217","40","45","204","8","52","150","24","16","159","35","0","225","29","17","167","15","10","194","37","14","168","26","0","247","32","54"
,"171","41","5","218","40","46","205","8","31","151","24","31","159","35","11","225","29","1","168","15","16","194","37","1","168","26","1","248","32","49"
,"172","41","35","219","40","43","206","8","22","152","24","68","160","35","27","225","29","2","169","15","19","194","37","1","168","26","0","249","32","28"
,"173","41","40","220","40","24","207","8","20","153","24","90","161","35","27","225","29","0","169","15","9","194","37","13","168","26","0","249","32","10"
,"174","41","35","220","40","6","207","8","11","154","24","66","161","35","8","225","29","0","169","15","0","195","37","43","168","26","15","249","32","15"
,"175","41","21","220","40","5","207","8","3","155","24","37","161","35","6","225","29","0","169","15","1","196","37","85","169","26","78","250","32","35"
,"175","41","3","220","40","0","207","8","2","156","24","20","161","35","2","225","29","3","170","15","64","197","37","61","170","27","115","251","32","39"
,"175","41","6","220","40","0","207","8","9","156","24","7","161","35","1","225","29","0","171","16","134","198","37","25","171","27","90","252","32","20"
,"175","41","5","220","40","14","207","8","11","156","24","5","161","35","13","225","29","0","172","17","173","198","37","6","172","27","49","252","32","11"
,"175","41","12","221","40","35","207","8","6","156","24","2","162","35","43","225","29","2","173","18","148","198","37","1","173","27","22","252","32","5"
,"176","41","18","222","40","51","207","8","2","156","24","0","163","35","59","226","29","54","174","18","84","199","37","25","173","27","12","253","32","23"
,"176","41","13","223","40","62","207","8","0","156","24","5","164","35","58","227","30","113","175","18","23","200","37","20","173","27","5","254","32","17"
,"177","41","36","224","40","30","207","8","1","156","24","7","165","35","61","228","30","90","175","18","3","201","37","16","173","27","4","254","32","5"
,"178","41","53","224","40","8","207","8","1","156","24","5","166","35","79","229","30","48","175","18","1","202","37","17","173","27","8","254","32","10"
,"179","41","36","224","40","2","207","8","3","156","24","1","167","35","72","230","30","22","175","18","0","202","37","8","173","27","6","254","32","5"
,"180","41","16","224","40","4","207","8","2","156","24","0","168","35","25","231","30","21","175","18","0","203","37","18","173","27","0","254","32","9"
,"180","41","3","224","40","0","207","8","0","156","24","0","168","35","5","231","30","13","175","18","0","204","37","18","173","27","0","254","32","14"
,"180","41","0","224","40","0","207","8","0","156","24","0","168","35","8","231","30","14","175","18","0","205","37","19","173","27","6","255","32","62"
,"180","41","0","225","40","21","207","8","0","156","24","0","168","35","7","232","30","22","175","18","2","205","37","13","173","27","6","256","32","92"
,"180","41","0","226","40","66","207","8","6","156","24","0","168","35","3","233","30","28","175","18","0","206","37","16","173","27","12","257","32","93"
,"180","41","6","227","41","114","208","8","52","156","24","0","168","35","1","234","30","19","175","18","2","207","37","23","173","27","2","258","32","75"
,"180","41","12","228","42","110","209","8","82","156","24","0","168","35","0","234","30","1","175","18","0","208","37","27","173","27","3","259","32","60"
,"181","41","17","229","42","80","210","8","81","156","24","1","168","35","0","234","30","0","175","18","1","209","37","31","173","27","10","260","32","36"
,"181","41","14","230","42","47","211","8","56","156","24","0","168","35","0","234","30","2","175","18","5","210","37","66","174","27","51","260","32","10"
,"182","41","27","231","42","20","212","8","21","156","24","2","168","35","1","234","30","3","176","18","31","211","37","38","175","28","104","260","32","0"
,"183","41","20","232","42","17","212","8","3","156","24","2","168","35","0","234","30","1","177","18","54","211","37","1","176","29","122","260","32","1"
,"184","41","23","232","42","8","212","8","0","156","24","0","168","35","1","234","30","0","178","18","70","211","37","0","177","29","83","260","32","2"
,"185","41","40","232","42","2","212","8","0","156","24","0","168","35","15","234","30","1","179","18","76","211","37","0","178","29","33","261","32","27"
,"186","41","25","232","42","5","212","8","0","156","24","0","169","35","49","234","30","0","180","18","51","212","37","20","179","29","16","262","32","31"
,"186","41","9","232","42","12","212","8","0","156","24","1","170","35","85","234","30","9","180","18","10","213","37","33","179","29","4","263","32","25"
,"186","41","0","232","42","7","212","8","1","156","24","10","171","35","68","235","30","24","180","18","1","214","37","83","179","29","2","263","32","2"
,"186","41","6","232","42","0","212","8","0","157","24","30","172","35","31","236","30","48","180","18","0","215","38","120","179","29","2","263","32","0"
,"187","41","17","232","42","1","212","8","0","158","24","27","172","35","15","237","31","131","180","18","1","216","38","99","179","29","4","263","32","6"
,"188","41","46","232","42","0","212","8","2","159","24","18","173","35","20","238","32","123","180","18","0","217","38","56","179","29","5","264","32","16"
,"189","41","40","232","42","2","212","8","0","159","24","10","173","35","10","239","32","76","180","18","0","218","38","21","179","29","5","264","32","8"
,"190","41","24","232","42","1","212","8","2","159","24","10","173","35","5","240","32","48","180","18","11","218","38","3","179","29","11","264","32","14"
,"190","41","7","232","42","0","212","8","1","159","24","11","173","35","6","241","32","85","181","18","27","218","38","9","179","29","6","265","32","20"
,"190","41","1","232","42","12","212","8","0","159","24","13","173","35","7","242","32","72","182","18","38","218","38","9","179","29","14","265","32","10"
,"190","41","0","233","43","115","212","8","0","159","24","11","173","35","0","243","32","48","183","18","42","218","38","1","180","29","36","265","32","3"
,"190","41","2","234","44","142","212","8","3","159","24","4","173","35","0","243","32","10","184","18","22","218","38","0","181","29","48","265","32","0"
,"190","41","0","235","45","122","213","8","17","160","24","27","173","35","6","243","32","7","185","18","16","218","38","0","182","29","36","265","32","0"
,"190","41","0","236","45","82","214","8","25","161","24","30","173","35","5","243","32","5","185","18","10","218","38","0","183","29","19","266","32","34"
,"190","41","6","237","45","41","215","8","32","161","24","8","173","35","1","243","32","0","185","18","5","218","38","2","183","29","4","267","32","69"
,"191","41","22","237","45","5","216","8","78","161","24","13","173","35","2","243","32","0","185","18","9","218","38","0","184","29","24","268","32","84"
,"192","41","27","237","45","3","217","9","121","161","24","3","173","35","7","243","32","3","185","18","8","218","38","8","185","29","25","269","32","82"
,"193","41","34","237","45","0","218","10","107","161","24","0","173","35","2","243","32","1","185","18","4","219","38","23","185","29","8","270","32","63"
,"194","41","30","237","45","6","219","10","54","161","24","0","173","35","0","243","32","5","185","18","6","220","38","73","185","29","1","271","32","25"
,"195","41","16","238","45","22","219","10","5","161","24","1","173","35","1","243","32","11","186","18","17","221","39","105","185","29","3","271","32","1"
,"195","41","4","239","45","28","219","10","0","161","24","2","174","35","24","244","32","36","187","18","27","222","40","106","185","29","1","271","32","5"
,"195","41","3","240","45","23","219","10","1","161","24","4","175","35","34","245","32","47","187","18","8","223","41","116","185","29","0","272","32","38"
